# x,y,Size
3.482758620689655249e+00 3.548387096774193727e-01 2.886039885346824985e-01
1.830769230769230660e+01 6.193548387096774466e-01 2.603165493823874077e-01
9.275862068965517793e+00 4.607843137254901689e-01 2.828427124746190069e-01
1.914285714285714235e+01 4.764397905759162333e-01 2.828427124746190069e-01
1.314285714285714235e+01 4.630541871921182162e-01 2.831760569774270930e-01
9.290322580645161921e+00 4.633027522935779796e-01 2.771620428769941968e-01
1.084615384615384670e+01 4.597156398104265129e-01 2.615267221816813814e-01
9.629629629629629761e+00 5.347593582887700814e-01 2.606233456578416208e-01
3.100000000000000089e+00 1.756097560975609650e-01 2.500000000000000000e-01
2.084112149532710401e+00 1.977611940298507343e-01 3.255813953488372325e-01
2.750000000000000000e+00 1.987951807228915679e-01 2.222222222222222099e-01
2.197183098591549477e+00 2.032967032967032961e-01 2.866234018782299331e-01
1.895833333333333259e+00 2.165898617511520796e-01 2.960217322754892799e-01
1.735294117647058876e+00 2.139534883720930203e-01 2.960217322754892799e-01
1.903614457831325213e+00 2.010582010582010470e-01 2.947701819286368541e-01
1.768518518518518601e+00 2.590909090909090939e-01 3.104220491109450086e-01
1.936170212765957466e+00 2.475728155339805836e-01 2.956409967709525688e-01
3.732142857142857206e+00 3.144329896907216426e-01 2.956409967709525688e-01
2.752688172043010972e+00 2.846441947565542807e-01 3.176824375812125067e-01
2.235955056179775191e+00 2.324561403508771940e-01 3.394809608718765692e-01
2.068627450980392357e+00 2.459016393442622905e-01 3.320299721998367648e-01
3.835820895522388252e+00 4.383561643835616195e-01 3.193568243110897487e-01
3.562500000000000000e+00 4.880952380952380820e-01 3.874608942646765586e-01
2.365671641791044610e+00 3.694267515923566614e-01 3.640054944640259138e-01
2.349206349206349298e+00 4.275618374558303736e-01 3.624682640442694614e-01
1.887323943661971759e+00 3.890909090909090984e-01 3.561670317753954373e-01
1.967532467532467466e+00 3.425076452599388199e-01 3.776929792787491191e-01
1.942446043165467540e+00 3.537906137184115285e-01 3.619148625826057453e-01
5.647058823529412130e+00 4.590163934426229608e-01 3.733767369126795299e-01
5.298701298701298690e+00 4.041297935103244643e-01 4.087726943929033130e-01
4.027397260273972712e+00 3.671875000000000000e-01 3.408210802994122712e-01
3.734375000000000000e+00 2.959641255605381382e-01 3.022438607339301142e-01
5.283582089552238514e+00 4.075342465753424848e-01 3.642518375187378532e-01
4.647058823529412130e+00 4.268292682926829174e-01 3.481758393317084255e-01
4.408163265306122014e+00 4.305555555555555802e-01 3.698546374323143926e-01
4.343750000000000000e+00 4.421965317919074878e-01 3.832224768814672666e-01
4.948979591836734748e+00 5.174262734584450518e-01 3.339907961680610438e-01
2.822784810126582222e+00 4.721485411140583510e-01 3.267335944729338193e-01
2.585227272727272929e+00 4.986945169712793668e-01 2.985636808006169041e-01
5.133333333333333748e+00 4.581673306772908183e-01 2.283472977376765911e-01
4.843750000000000000e+00 3.457249070631970289e-01 3.416658267812024419e-01
4.010526315789473273e+00 3.304597701149425415e-01 3.484224519273772525e-01
4.308641975308641570e+00 3.291139240506328889e-01 3.555555555555555691e-01
2.711711711711711548e+00 2.786885245901639108e-01 3.552049089657630665e-01
2.654320987654321118e-01 6.474820143884892076e-02 2.954545454545454697e-01
1.826484018264840081e-01 6.840390879478827624e-02 2.888175847069095470e-01
4.810810810810810523e+00 5.036496350364964014e-01 1.789845955964315116e-01
4.636363636363636687e+00 3.104693140794224093e-01 3.111111111111111160e-01
3.840909090909090828e+00 3.606557377049180446e-01 3.180996749461181272e-01
3.858695652173913082e+00 3.509316770186335366e-01 3.332510592772032765e-01
2.079545454545454586e+00 1.504424778761062065e-01 2.800370832277278010e-01
3.044776119402984871e-01 5.821917808219177759e-02 2.666008474217626545e-01
3.164179104477611859e-01 9.122807017543860253e-02 2.666666666666666630e-01
4.696969696969697239e-01 2.410071942446043169e-01 2.443841101366157620e-01
4.281524926686217092e-01 2.517730496453900457e-01 2.666008474217626545e-01
4.361111111111111160e-01 2.098360655737704916e-01 2.500000000000000000e-01
4.444444444444444198e-01 2.166666666666666741e-01 2.443841101366157620e-01
4.573529411764705621e+00 3.133802816901408717e-01 3.119037521692933357e-01
3.831460674157303181e+00 3.407643312101910626e-01 3.339907961680610438e-01
4.170731707317073322e+00 3.506493506493506551e-01 3.339907961680610438e-01
2.740000000000000213e+00 5.405405405405405705e-01 2.897423291201177142e-01
2.642384105960264851e+00 5.060606060606060996e-01 2.617119612951068763e-01
2.478787878787878984e+00 5.131964809384164106e-01 2.773500981126145737e-01
2.587878787878787890e+00 4.051948051948052187e-01 2.773500981126145737e-01
2.545454545454545414e+00 4.239401496259351809e-01 2.774128683064956968e-01
3.352941176470588314e+00 3.445121951219511924e-01 2.675909906398287741e-01
3.950000000000000178e+00 3.137931034482758785e-01 3.118267674088538999e-01
4.421052631578947789e+00 3.422818791946308781e-01 3.340732528527313172e-01
4.291139240506328889e+00 3.578595317725752345e-01 3.415776208092197730e-01
3.370786516853932380e+00 4.242424242424242542e-01 2.044926481796473794e-01
2.225433526011560748e+00 4.028169014084507227e-01 2.617119612951068763e-01
2.083720930232558111e+00 4.373464373464373556e-01 2.985636808006169041e-01
2.086734693877550839e+00 3.948051948051948257e-01 2.774128683064956968e-01
2.326530612244897878e+00 4.504950495049505066e-01 2.985636808006169041e-01
2.497206703910614500e+00 4.387755102040816202e-01 2.834435828348977893e-01
2.219895287958115304e+00 3.869346733668341809e-01 2.773500981126145737e-01
3.336633663366336489e+00 3.333333333333333148e-01 2.444444444444444364e-01
3.333333333333333481e+00 2.945205479452054909e-01 3.115961547057387038e-01
3.563829787234042534e+00 2.932098765432099019e-01 3.561613929224918818e-01
3.399999999999999911e+00 3.352272727272727071e-01 3.558979923740090423e-01
3.663366336633663511e+00 3.343023255813953321e-01 3.485047726495956177e-01
2.542056074766354978e+00 2.779783393501805144e-01 3.332510592772032765e-01
2.336134453781512743e+00 2.533333333333333548e-01 3.554677965623501690e-01
1.915384615384615463e+00 2.591240875912408925e-01 3.415776208092197730e-01
3.316831683168316669e+00 3.503184713375795956e-01 3.332510592772032765e-01
5.794117647058823373e+00 4.347826086956521618e-01 3.050511622994039329e-01
2.427027027027027106e+00 4.408060453400503564e-01 3.051232358177869419e-01
3.209523809523809668e+00 4.183673469387755306e-01 2.184239506126288977e-01
4.027777777777777679e+00 2.397260273972602607e-01 2.733903217768272054e-01
2.193548387096774022e+00 1.736526946107784519e-01 2.730386942078070756e-01
2.160000000000000142e+00 1.213592233009708754e-01 2.897423291201177142e-01
1.922077922077922052e+00 2.065217391304347838e-01 2.556838105960205776e-01
1.210526315789473673e+00 2.076923076923077038e-01 2.758049601953816987e-01
9.803921568627450567e-01 2.207792207792207695e-01 2.951657533140519263e-01
1.233870967741935498e+00 2.173913043478260809e-01 3.021821159175388516e-01
1.168674698795180822e+00 2.506265664160400863e-01 2.913997136296607171e-01
1.567251461988304007e+00 1.906077348066298471e-01 2.792815722053455518e-01
1.094339622641509413e+00 1.611479028697571647e-01 2.942618533112578705e-01
1.037837837837837895e+00 1.130952380952380959e-01 2.372308254449961851e-01
1.372881355932203284e+00 1.003717472118959009e+00 2.006921006100547411e-01
8.953168044077135512e-01 1.275045537340619428e-01 2.953047143775175409e-01
7.514792899408283544e-01 2.078521939953810738e-01 2.915439504656607839e-01
1.478813559322033955e+00 2.876712328767123128e-01 3.094344028972919047e-01
1.533333333333333437e+00 2.575000000000000067e-01 2.975555844589319876e-01
1.120996441281138845e+00 2.036199095022624417e-01 2.914138129852693049e-01
1.128404669260700377e+00 1.710213776722090129e-01 2.985636808006169041e-01
1.073076923076923039e+00 1.462264150943396179e-01 2.978049408680619181e-01
1.108208955223880521e+00 1.873536299765808100e-01 3.129221585256635185e-01
3.403361344537815025e+00 4.341736694677871267e-01 2.561461686781724700e-01
1.722727272727272663e+00 3.989218328840970496e-01 2.050995024718549053e-01
1.797468354430379778e+00 4.059405940594059681e-01 2.199560131956015407e-01
1.682051282051282071e+00 3.005464480874316946e-01 2.037002109316776166e-01
9.587155963302752548e-01 9.770114942528736190e-02 2.773500981126145737e-01
1.060975609756097615e+00 1.143552311435523106e-01 2.707745778638637191e-01
1.126050420168067223e+00 1.446700507614213094e-01 2.916033915456993642e-01
1.117647058823529438e+00 1.506493506493506440e-01 3.124322052275350092e-01
1.067415730337078594e+00 1.362586605080831348e-01 2.916666666666666852e-01
1.037593984962406068e+00 1.250000000000000000e-01 2.857142857142856984e-01
4.412698412698412564e-01 6.853582554517133330e-02 2.708333333333333148e-01
4.526627218934911046e-01 7.803468208092485814e-02 2.708333333333333148e-01
9.639175257731958935e-01 1.387096774193548321e-01 2.182693506518088022e-01
1.147465437788018461e+00 1.671087533156498661e-01 2.788419068016212421e-01
1.066390041493775920e+00 2.078947368421052710e-01 2.908361378528306340e-01
1.916167664670658688e+00 4.758842443729903726e-01 2.047161783859449968e-01
1.851485148514851575e+00 5.000000000000000000e-01 2.279803762937765987e-01
1.661016949152542388e+00 4.332425068119891143e-01 2.159126332319345198e-01
